Time (s)	Horizontal Distance (m)	Vertical Distance (m)
2.0920411022759464	26.150513778449337	23.848502237605622
2.096464022153908	26.20580027692386	23.85348669132453
2.10088694203187	26.261086775398383	23.85827943528501
2.105309861909832	26.31637327387291	23.862880469487077
2.1097327817877938	26.371659772347428	23.867289793930716
2.1141557016657555	26.42694627082195	23.87150740861594
2.1185786215437172	26.482232769296473	23.87553331354275
2.1230015414216794	26.537519267771	23.879367508711134
2.127424461299641	26.592805766245522	23.883009994121103
2.131847381177603	26.648092264720045	23.88646076977265
2.1362703010555646	26.703378763194564	23.88971983566578
2.1406932209335263	26.758665261669087	23.892787191800487
2.1451161408114885	26.813951760143613	23.89566283817678
2.14953906068945	26.869238258618136	23.89834677479465
2.153961980567412	26.92452475709266	23.900839001654095
2.1583849004453737	26.979811255567178	23.903139518755133
2.162807820323336	27.035097754041704	23.905248326097748
2.1672307402012976	27.090384252516227	23.90716542368194
2.1716536600792593	27.14567075099075	23.90889081150771
2.176076579957221	27.200957249465272	23.910424489575067
2.180499499835183	27.2562437479398	23.911766457884
2.184922419713145	27.311530246414318	23.912916716434516
2.1893453395911067	27.36681674488884	23.913875265226615
2.1937682594690684	27.422103243363363	23.914642104260288
2.1981911793470306	27.47738974183789	23.915217233535547
2.2026140992249923	27.532676240312412	23.91560065305239
2.207037019102954	27.587962738786935	23.91579236281081
2.2114599389809158	27.643249237261454	23.915792362810805
2.2158828588588775	27.698535735735977	23.91560065305239
2.2203057787368397	27.753822234210503	23.915217233535547
2.2247286986148014	27.809108732685026	23.91464210426029
2.229151618492763	27.86439523115955	23.913875265226615
2.233574538370725	27.919681729634068	23.912916716434513
2.237997458248687	27.974968228108594	23.911766457884
2.2424203781266487	28.030254726583117	23.910424489575067
2.2468432980046105	28.08554122505764	23.90889081150771
2.251266217882572	28.140827723532162	23.907165423681935
2.2556891377605344	28.19611422200669	23.905248326097745
2.260112057638496	28.25140072048121	23.90313951875513
2.264534977516458	28.30668721895573	23.900839001654102
2.2689578973944196	28.361973717430253	23.89834677479465
2.2733808172723813	28.417260215904776	23.895662838176783
2.2778037371503435	28.472546714379302	23.892787191800487
2.282226657028305	28.527833212853825	23.889719835665783
2.286649576906267	28.583119711328344	23.88646076977265
2.2910724967842286	28.638406209802866	23.883009994121103
2.295495416662191	28.693692708277393	23.879367508711137
2.2999183365401525	28.748979206751915	23.875533313542743
2.3043412564181143	28.804265705226438	23.871507408615944
2.308764176296076	28.859552203700957	23.867289793930716
2.313187096174038	28.914838702175487	23.862880469487074
2.317610016052	28.970125200650006	23.858279435285006
2.3220329359299616	29.02541169912453	23.853486691324527
2.3264558558079234	29.08069819759905	23.848502237605622
2.330878775685885	29.13598469607357	23.8433260741283
2.3353016955638473	29.1912711945481	23.837958200892558
2.339724615441809	29.24655769302262	23.8323986178984
2.3441475353197707	29.301844191497143	23.82664732514582
2.3485704551977324	29.357130689971665	23.820704322634818
2.3529933750756946	29.41241718844619	23.814569610365403
2.3574162949536563	29.467703686920714	23.808243188337567
2.361839214831618	29.522990185395233	23.80172505655131
2.36626213470958	29.578276683869756	23.795015215006632
2.370685054587542	29.633563182344282	23.78811366370354
2.3751079744655037	29.688849680818805	23.78102040264202
2.3795308943434654	29.744136179293328	23.773735431822086
2.383953814221427	29.799422677767847	23.766258751243733
2.3883767340993893	29.854709176242377	23.75859036090696
2.392799653977351	29.909995674716896	23.750730260811768
2.397222573855313	29.96528217319142	23.742678450958156
2.4016454937332745	30.02056867166594	23.73443493134613
2.4060684136112362	30.07585517014046	23.725999701975674
2.4104913334891984	30.13114166861499	23.717372762846807
2.41491425336716	30.18642816708951	23.708554113959515
2.419337173245122	30.241714665564032	23.699543755313805
2.4237600931230836	30.297001164038555	23.69034168690968
2.4281830130010458	30.35228766251308	23.680947908747136
2.4326059328790075	30.407574160987604	23.671362420826167
